OTU ,Taxa,Phylum,Class
1143,"d:Bacteria(1.0000),p:Proteobacteria(0.9678),c:Gammaproteobacteria(0.9782),o:Oceanospirillales(0.9821),f:Halomonadaceae(0.9841),g:Cobetia(0.9731)",Proteobacteria,Gammaproteobacteria
1144,"d:Bacteria(1.0000),p:Bacteroidetes(0.8346),c:Bacteroidia(0.6924),o:Bacteroidales(0.6091),f:Marinilabiaceae(0.4319),g:uncultured_939(0.1264)",Bacteroidetes,Bacteroidia
1145,"d:Bacteria(1.0000),p:Bacteroidetes(0.9592),c:Bacteroidia(0.6477),o:Bacteroidales(0.5786),f:Porphyromonadaceae(0.3956),g:Odoribacter(0.0825)",Bacteroidetes,Bacteroidia
1146,"d:Bacteria(1.0000),p:Proteobacteria(0.9691),c:Gammaproteobacteria(0.9790),o:Oceanospirillales(0.9809),f:SS1_B_06_26(0.9843),g:Unknown_Genus_1000953(0.9749)",Proteobacteria,Gammaproteobacteria
1147,"d:Bacteria(1.0000),p:Candidate_division_OP3(0.9711),c:Unknown_Class_1002231(0.9785),o:Unknown_Order_1002232(0.9841),f:Unknown_Family_1002233(0.9822),g:Unknown_Genus_1000354(0.9805)",Candidate_division_OP3,Unknown_Class_1002231
1148,"d:Bacteria(1.0000),p:Planctomycetes(0.9614),c:OM190(0.9735),o:Unknown_Order_1002492(0.9758),f:Unknown_Family_1002493(0.9699),g:Unknown_Genus_1000622(0.9739)",Planctomycetes,OM190
1149,"d:Bacteria(1.0000),p:Elusimicrobia(0.4987),c:Elusimicrobia(0.2800),o:Lineage_IIa(0.0741),f:Unknown_Family_1002354(0.0243),g:Unknown_Genus_1000463(0.0011)",Elusimicrobia,Elusimicrobia
1150,"d:Bacteria(1.0000),p:Proteobacteria(0.9665),c:Alphaproteobacteria(0.9786),o:Kordiimonadales(0.8343),f:Kordiimonadaceae(0.8344),g:Kordiimonas(0.8663)",Proteobacteria,Alphaproteobacteria
1151,"d:Bacteria(1.0000),p:Cyanobacteria(0.5817),c:Chloroplast(0.4405),o:Unknown_Order_1002334(0.2539),f:Unknown_Family_1002335(0.1402),g:Unknown_Genus_1000441(0.0104)",Cyanobacteria,Chloroplast
1152,"d:Bacteria(1.0000),p:Proteobacteria(0.5263),c:Alphaproteobacteria(0.3335),o:Rhizobiales(0.1747),f:Phyllobacteriaceae(0.0619),g:Thermovum(0.0022)",Proteobacteria,Alphaproteobacteria
1153,"d:Bacteria(1.0000),p:Bacteroidetes(0.8169),c:Sphingobacteriia(0.6688),o:Sphingobacteriales(0.5939),f:Saprospiraceae(0.3956),g:Phaeodactylibacter(0.0176)",Bacteroidetes,Sphingobacteriia
1154,"d:Bacteria(1.0000),p:Gracilibacteria(0.9770),c:Unknown_Class_1002391(0.9815),o:Unknown_Order_1002392(0.9859),f:Unknown_Family_1002393(0.9872),g:Unknown_Genus_1000568(0.9878)",Gracilibacteria,Unknown_Class_1002391
1155,"d:Bacteria(1.0000),p:Bacteroidetes(0.7152),c:Sphingobacteriia(0.3870),o:Sphingobacteriales(0.2275),f:Chitinophagaceae(0.1193),g:uncultured_1252(0.0073)",Bacteroidetes,Sphingobacteriia
1156,"d:Bacteria(1.0000),p:Lentisphaerae(0.7288),c:Oligosphaeria(0.3870),o:Unknown_Order_1002450(0.2275),f:Unknown_Family_1002451(0.1193),g:Unknown_Genus_1000593(0.0073)",Lentisphaerae,Oligosphaeria
1157,"d:Archaea(0.9552),p:Woesearchaeota__DHVEG_6_(0.7233),c:Unknown_Class_1002110(0.6329),o:Unknown_Order_1002111(0.5481),f:Unknown_Family_1002112(0.3594),g:Unknown_Genus_1000128(0.0825)",Woesearchaeota__DHVEG_6_,Unknown_Class_1002110
1158,"d:Bacteria(1.0000),p:Planctomycetes(0.9691),c:Planctomycetacia(0.9356),o:Planctomycetales(0.8903),f:Planctomycetaceae(0.8971),g:Pir4_lineage(0.0679)",Planctomycetes,Planctomycetacia
1159,"d:Bacteria(1.0000),p:Firmicutes(0.7125),c:Clostridia(0.5957),o:Clostridiales(0.3877),f:Lachnospiraceae(0.1193),g:Tyzzerella_3(0.0048)",Firmicutes,Clostridia
1160,"d:Bacteria(1.0000),p:Proteobacteria(0.7288),c:Alphaproteobacteria(0.6254),o:Rickettsiales(0.3877),f:AKIW1012(0.1668),g:Unknown_Genus_1000720(0.0140)",Proteobacteria,Alphaproteobacteria
1161,"d:Bacteria(1.0000),p:Bacteroidetes(0.7992),c:Flavobacteriia(0.6924),o:Flavobacteriales(0.6091),f:Cryomorphaceae(0.4319),g:Crocinitomix(0.0825)",Bacteroidetes,Flavobacteriia
1162,"d:Bacteria(1.0000),p:Firmicutes(0.4987),c:Bacilli(0.2266),o:Bacillales(0.1219),f:Bacillaceae(0.0428),g:Bacillus(0.0022)",Firmicutes,Bacilli
1163,"d:Bacteria(0.2029),p:Acidobacteria(0.0178),c:Acidobacteria(0.0116),o:Subgroup_4(0.0028),f:Unknown_Family_365(0.0014),g:Blastocatella(0.0001)",Acidobacteria,Acidobacteria
1164,"d:Bacteria(1.0000),p:Bacteroidetes(0.6371),c:Cytophagia(0.1849),o:Cytophagales(0.1219),f:Flammeovirgaceae(0.0428),g:uncultured_1059(0.0022)",Bacteroidetes,Cytophagia
1165,"d:Bacteria(1.0000),p:Proteobacteria(0.7815),c:Betaproteobacteria(0.6477),o:Burkholderiales(0.3524),f:Comamonadaceae(0.2201),g:Variovorax(0.0176)",Proteobacteria,Betaproteobacteria
1166,"d:Bacteria(1.0000),p:Bacteroidetes(0.7342),c:Sphingobacteriia(0.6032),o:Sphingobacteriales(0.4230),f:Chitinophagaceae(0.2733),g:uncultured_1252(0.0283)",Bacteroidetes,Sphingobacteriia
1167,"d:Bacteria(1.0000),p:Proteobacteria(0.9724),c:Deltaproteobacteria(0.9788),o:Desulfobacterales(0.9836),f:Desulfobacteraceae(0.9827),g:Desulfofrigus(0.6585)",Proteobacteria,Deltaproteobacteria
1168,"d:Bacteria(1.0000),p:Planctomycetes(0.9582),c:OM190(0.9464),o:Unknown_Order_1002492(0.9462),f:Unknown_Family_1002493(0.9179),g:Unknown_Genus_1000622(0.9601)",Planctomycetes,OM190
1169,"d:Bacteria(1.0000),p:Bacteroidetes(0.9230),c:Cytophagia(0.9302),o:Order_II(0.8623),f:Rhodothermaceae(0.8804),g:uncultured_1069(0.4815)",Bacteroidetes,Cytophagia
1170,"d:Bacteria(1.0000),p:Bacteroidetes(0.9672),c:Cytophagia(0.9681),o:Cytophagales(0.9745),f:Flammeovirgaceae(0.9283),g:Marinoscillum(0.9729)",Bacteroidetes,Cytophagia
1171,"d:Bacteria(1.0000),p:Bacteroidetes(0.7815),c:Sphingobacteriia(0.6924),o:Sphingobacteriales(0.6091),f:Saprospiraceae(0.3956),g:Phaeodactylibacter(0.0247)",Bacteroidetes,Sphingobacteriia
1172,"d:Bacteria(1.0000),p:Bacteroidetes(0.9406),c:Cytophagia(0.9302),o:Order_II(0.8343),f:Rhodothermaceae(0.8344),g:uncultured_1069(0.3044)",Bacteroidetes,Cytophagia
1173,"d:Bacteria(1.0000),p:Bacteroidetes(0.5540),c:Cytophagia(0.1849),o:Cytophagales(0.1219),f:Flammeovirgaceae(0.0428),g:Unknown_Genus_1000296(0.0022)",Bacteroidetes,Cytophagia
1174,"d:Bacteria(1.0000),p:Candidate_division_OP3(0.9603),c:Unknown_Class_1002231(0.9735),o:Unknown_Order_1002232(0.9758),f:Unknown_Family_1002233(0.9699),g:Unknown_Genus_1000354(0.9739)",Candidate_division_OP3,Unknown_Class_1002231
1175,"d:Bacteria(0.9802),p:Firmicutes(0.2393),c:Bacilli(0.0650),o:Lactobacillales(0.0232),f:Lactobacillaceae(0.0084),g:Lactobacillus(0.0005)",Firmicutes,Bacilli
1176,"d:Bacteria(1.0000),p:Proteobacteria(0.7206),c:Deltaproteobacteria(0.6254),o:Oligoflexales(0.4582),f:Oligoflexaceae(0.2999),g:Unknown_Genus_1000854(0.0386)",Proteobacteria,Deltaproteobacteria
1177,"d:Bacteria(1.0000),p:Proteobacteria(0.7315),c:Gammaproteobacteria(0.6329),o:Cellvibrionales(0.4230),f:Cellvibrionaceae(0.2733),g:Saccharophagus(0.0247)",Proteobacteria,Gammaproteobacteria
1178,"d:Bacteria(1.0000),p:Chloroflexi(0.9230),c:Anaerolineae(0.7867),o:Anaerolineales(0.6701),f:Anaerolineaceae(0.5583),g:uncultured_1395(0.1118)",Chloroflexi,Anaerolineae
1179,"d:Bacteria(1.0000),p:Proteobacteria(1.0000),c:Gammaproteobacteria(0.9778),o:Oceanospirillales(0.9836),f:SAR86_clade(0.9831),g:Unknown_Genus_1000950(0.9772)",Proteobacteria,Gammaproteobacteria
1180,"d:Bacteria(1.0000),p:Bacteroidetes(0.9705),c:Flavobacteriia(0.9775),o:Flavobacteriales(0.9832),f:Cryomorphaceae(0.9834),g:Fluviicola(0.9749)",Bacteroidetes,Flavobacteriia
1181,"d:Bacteria(1.0000),p:Proteobacteria(0.9877),c:Deltaproteobacteria(0.9786),o:Desulfovibrionales(0.9826),f:Desulfovibrionaceae(0.9387),g:Desulfovibrio(0.9731)",Proteobacteria,Deltaproteobacteria
1182,"d:Bacteria(1.0000),p:Planctomycetes(0.9751),c:Planctomycetacia(0.9805),o:Planctomycetales(0.9853),f:Planctomycetaceae(0.9846),g:Blastopirellula(0.6585)",Planctomycetes,Planctomycetacia
1183,"d:Bacteria(1.0000),p:Cyanobacteria(0.7315),c:Chloroplast(0.6688),o:Unknown_Order_1002334(0.5939),f:Unknown_Family_1002335(0.4137),g:Unknown_Genus_1000441(0.1264)",Cyanobacteria,Chloroplast
1184,"d:Bacteria(0.7060),p:Latescibacteria(0.2393),c:Unknown_Class_1002406(0.0942),o:Unknown_Order_1002407(0.0501),f:Unknown_Family_1002408(0.0173),g:Unknown_Genus_1000573(0.0008)",Latescibacteria,Unknown_Class_1002406
1185,"d:Bacteria(1.0000),p:Bacteroidetes(0.9550),c:Bacteroidia(0.8575),o:Bacteroidales(0.7503),f:Marinilabiaceae(0.6964),g:uncultured_939(0.5700)",Bacteroidetes,Bacteroidia
1186,"d:Bacteria(1.0000),p:Gracilibacteria(0.9731),c:Unknown_Class_1002391(0.9795),o:Unknown_Order_1002392(0.9847),f:Unknown_Family_1002393(0.9821),g:Unknown_Genus_1000568(0.9829)",Gracilibacteria,Unknown_Class_1002391
1187,"d:Bacteria(1.0000),p:Bacteroidetes(0.5540),c:Bacteroidia(0.1546),o:Bacteroidales(0.0980),f:Marinilabiaceae(0.0312),g:uncultured_939(0.0014)",Bacteroidetes,Bacteroidia
1188,"d:Bacteria(1.0000),p:Bacteroidetes(0.5263),c:Sphingobacteriia(0.1546),o:Sphingobacteriales(0.0980),f:Chitinophagaceae(0.0312),g:uncultured_1252(0.0014)",Bacteroidetes,Sphingobacteriia
1189,"d:Bacteria(1.0000),p:Bacteroidetes(0.4987),c:Flavobacteriia(0.2800),o:Flavobacteriales(0.1747),f:Flavobacteriaceae(0.0428),g:Aureimarina(0.0011)",Bacteroidetes,Flavobacteriia
1190,"d:Bacteria(1.0000),p:Planctomycetes(0.9705),c:Planctomycetacia(0.9356),o:Planctomycetales(0.8903),f:Planctomycetaceae(0.8971),g:Rhodopirellula(0.0533)",Planctomycetes,Planctomycetacia
1191,"d:Bacteria(1.0000),p:Proteobacteria(0.9550),c:Gammaproteobacteria(0.7396),o:Xanthomonadales(0.6396),f:JTB255_marine_benthic_group(0.3956),g:Unknown_Genus_1000984(0.1118)",Proteobacteria,Gammaproteobacteria
1192,"d:Bacteria(1.0000),p:Proteobacteria(0.7206),c:Gammaproteobacteria(0.6180),o:Cellvibrionales(0.2819),f:Porticoccaceae(0.1668),g:C1_B045(0.0140)",Proteobacteria,Gammaproteobacteria
1193,"d:Bacteria(1.0000),p:Proteobacteria(0.7462),c:Alphaproteobacteria(0.7160),o:Parvularculales(0.5288),f:Parvularculaceae(0.3412),g:Parvularcula(0.0679)",Proteobacteria,Alphaproteobacteria
1194,"d:Bacteria(1.0000),p:Proteobacteria(0.9665),c:Gammaproteobacteria(0.9786),o:Oceanospirillales(0.9783),f:Oceanospirillaceae(0.9848),g:Litoribacillus(0.9739)",Proteobacteria,Gammaproteobacteria
1195,"d:Bacteria(1.0000),p:Proteobacteria(0.9685),c:Alphaproteobacteria(0.9775),o:DB1_14(0.9821),f:Unknown_Family_1002533(0.9841),g:Unknown_Genus_1000663(0.9751)",Proteobacteria,Alphaproteobacteria
1196,"d:Bacteria(1.0000),p:Proteobacteria(0.9804),c:Alphaproteobacteria(0.9828),o:DB1_14(0.9828),f:Unknown_Family_1002533(0.9836),g:Unknown_Genus_1000663(0.9756)",Proteobacteria,Alphaproteobacteria
1197,"d:Bacteria(1.0000),p:Proteobacteria(0.8522),c:Alphaproteobacteria(0.8575),o:Rhizobiales(0.5634),f:Phyllobacteriaceae(0.3775),g:Aquamicrobium(0.0825)",Proteobacteria,Alphaproteobacteria
1198,"d:Bacteria(0.2575),p:Saccharibacteria(0.0261),c:Unknown_Class_1002656(0.0170),o:Unknown_Order_1002657(0.0041),f:Unknown_Family_1002658(0.0020),g:Unknown_Genus_1001000(0.0002)",Saccharibacteria,Unknown_Class_1002656
1199,"d:Bacteria(1.0000),p:Bacteroidetes(0.9665),c:Sphingobacteriia(0.8103),o:Sphingobacteriales(0.6943),f:Saprospiraceae(0.5123),g:uncultured_1272(0.0679)",Bacteroidetes,Sphingobacteriia
1200,"d:Bacteria(1.0000),p:Proteobacteria(0.9230),c:Alphaproteobacteria(0.9302),o:OCS116_clade(0.6244),f:Unknown_Family_1002537(0.4500),g:Unknown_Genus_1000667(0.2159)",Proteobacteria,Alphaproteobacteria
1201,"d:Bacteria(1.0000),p:Proteobacteria(0.9895),c:Deltaproteobacteria(0.9845),o:Desulfobacterales(0.9796),f:Desulfobacteraceae(0.9845),g:uncultured_3138(0.9729)",Proteobacteria,Deltaproteobacteria
1202,"d:Bacteria(1.0000),p:Bacteroidetes(0.6924),c:Cytophagia(0.5883),o:Order_II(0.3524),f:Rhodothermaceae(0.2201),g:uncultured_1069(0.0061)",Bacteroidetes,Cytophagia
1203,"d:Bacteria(0.9802),p:Chloroflexi(0.2393),c:uncultured(0.0609),o:Unknown_Order_1002295(0.0232),f:Unknown_Family_1002296(0.0084),g:Unknown_Genus_1000423(0.0005)",Chloroflexi,uncultured
1204,"d:Bacteria(1.0000),p:Firmicutes(0.9406),c:Clostridia(0.8339),o:Clostridiales(0.7223),f:Ruminococcaceae(0.6504),g:Acetivibrio(0.0825)",Firmicutes,Clostridia
1205,"d:Bacteria(1.0000),p:Planctomycetes(0.9764),c:Planctomycetacia(0.9812),o:Planctomycetales(0.9857),f:Planctomycetaceae(0.9863),g:Rhodopirellula(0.8429)",Planctomycetes,Planctomycetacia
1206,"d:Bacteria(1.0000),p:PAUC34f(0.2393),c:Unknown_Class_1002479(0.0942),o:Unknown_Order_1002480(0.0501),f:Unknown_Family_1002481(0.0173),g:Unknown_Genus_1000616(0.0008)",PAUC34f,Unknown_Class_1002479
1207,"d:Bacteria(1.0000),p:Proteobacteria(0.9858),c:Deltaproteobacteria(0.9838),o:Sh765B_TzT_29(0.9809),f:Unknown_Family_1002579(0.9843),g:Unknown_Genus_1000858(0.9749)",Proteobacteria,Deltaproteobacteria
1208,"d:Bacteria(1.0000),p:Bacteroidetes(0.9968),c:Cytophagia(0.9936),o:Cytophagales(0.9980),f:Cyclobacteriaceae(0.9836),g:Unknown_Genus_1000294(0.5700)",Bacteroidetes,Cytophagia
1209,"d:Bacteria(1.0000),p:Proteobacteria(0.6371),c:Gammaproteobacteria(0.3335),o:Xanthomonadales(0.1747),f:uncultured_3830(0.0810),g:Unknown_Genus_1000986(0.0048)",Proteobacteria,Gammaproteobacteria
1210,"d:Bacteria(1.0000),p:Spirochaetae(0.7179),c:Spirochaetes(0.6180),o:Spirochaetales(0.4935),f:Spirochaetaceae(0.3231),g:Spirochaeta_2(0.0073)",Spirochaetae,Spirochaetes
1211,"d:Bacteria(1.0000),p:Proteobacteria(0.8876),c:Betaproteobacteria(0.7631),o:Burkholderiales(0.4935),f:Burkholderiaceae(0.3231),g:Limnobacter(0.0386)",Proteobacteria,Betaproteobacteria
1212,"d:Bacteria(1.0000),p:Bacteroidetes(0.9230),c:Sphingobacteriia(0.7160),o:Sphingobacteriales(0.6244),f:WCHB1_69(0.4500),g:Unknown_Genus_1000345(0.2159)",Bacteroidetes,Sphingobacteriia
1213,"d:Bacteria(1.0000),p:Spirochaetae(0.9777),c:Spirochaetes(0.9818),o:Spirochaetales(0.9862),f:Spirochaetaceae(0.9880),g:Spirochaeta_2(0.9886)",Spirochaetae,Spirochaetes
1214,"d:Bacteria(0.8805),p:Planctomycetes(0.1706),c:OM190(0.0527),o:Unknown_Order_1002492(0.0192),f:Unknown_Family_1002493(0.0072),g:Unknown_Genus_1000622(0.0004)",Planctomycetes,OM190
1215,"d:Bacteria(1.0000),p:Proteobacteria(0.7125),c:Alphaproteobacteria(0.5957),o:Rickettsiales(0.2011),f:LWSR_14(0.1002),g:Unknown_Genus_1000726(0.0061)",Proteobacteria,Alphaproteobacteria
1216,"d:Bacteria(1.0000),p:Proteobacteria(0.2920),c:Gammaproteobacteria(0.0942),o:Legionellales(0.0262),f:Legionellaceae(0.0103),g:Legionella(0.0006)",Proteobacteria,Gammaproteobacteria
1217,"d:Bacteria(1.0000),p:Chloroflexi(0.3973),c:uncultured(0.1244),o:Unknown_Order_1002295(0.0741),f:Unknown_Family_1002296(0.0243),g:Unknown_Genus_1000423(0.0011)",Chloroflexi,uncultured
